tipo,arquivo_local,pagina_origem,caminho_setorial,rotulo,legenda_ia,sha256,bytes
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/03_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-3-2-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3,Interphase nuclei,"Camada transparente de anotacao da pagina 'Prophase'. Deve ser sobreposta, sem redimensionamento independente, a 'C.CD_.Mit_.LM-3-newA.jpg'. Destaca a estrutura ou conceito 'Interphase nuclei' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Two cells in prophase are present among the interphase cells in this image from the basal layer of the esophageal epithelium. Chromosomes are condensed in these cells and their nucleoli and nuclear envelopes are absent. Esophagus, 1000x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/, acesso em 2026-08-07.",b2ec989fc851b675544d2a54d8d89ec4d96e139de5d08c14aa9332ce45861a25,18633
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/03_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-3-3-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3,Nucleoli,"Camada transparente de anotacao da pagina 'Prophase'. Deve ser sobreposta, sem redimensionamento independente, a 'C.CD_.Mit_.LM-3-newA.jpg'. Destaca a estrutura ou conceito 'Nucleoli' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Two cells in prophase are present among the interphase cells in this image from the basal layer of the esophageal epithelium. Chromosomes are condensed in these cells and their nucleoli and nuclear envelopes are absent. Esophagus, 1000x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/, acesso em 2026-08-07.",4c15897054dea37febd0acc5ef849301446d477fd895d8e60f03503c468fa354,17363
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/03_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-3-4-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3,Connective tissue,"Camada transparente de anotacao da pagina 'Prophase'. Deve ser sobreposta, sem redimensionamento independente, a 'C.CD_.Mit_.LM-3-newA.jpg'. Destaca a estrutura ou conceito 'Connective tissue' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Two cells in prophase are present among the interphase cells in this image from the basal layer of the esophageal epithelium. Chromosomes are condensed in these cells and their nucleoli and nuclear envelopes are absent. Esophagus, 1000x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/, acesso em 2026-08-07.",1b4f439dbb64f24c48292c602b0223e60b9a68257eedc86fea085c5b4b1872fb,21074
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/03_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-3-5-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3,Capillaries,"Camada transparente de anotacao da pagina 'Prophase'. Deve ser sobreposta, sem redimensionamento independente, a 'C.CD_.Mit_.LM-3-newA.jpg'. Destaca a estrutura ou conceito 'Capillaries' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Two cells in prophase are present among the interphase cells in this image from the basal layer of the esophageal epithelium. Chromosomes are condensed in these cells and their nucleoli and nuclear envelopes are absent. Esophagus, 1000x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/, acesso em 2026-08-07.",11d2d1768c8d9aba174a4b8e1582d67a2a6e837c4907751e6bc0997440bbb48a,16076
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/03_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-3-6-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3,Epithelium,"Camada transparente de anotacao da pagina 'Prophase'. Deve ser sobreposta, sem redimensionamento independente, a 'C.CD_.Mit_.LM-3-newA.jpg'. Destaca a estrutura ou conceito 'Epithelium' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Two cells in prophase are present among the interphase cells in this image from the basal layer of the esophageal epithelium. Chromosomes are condensed in these cells and their nucleoli and nuclear envelopes are absent. Esophagus, 1000x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 3. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-3/, acesso em 2026-08-07.",3d76f4275ed2b21819ede0ea7992e94508cdc2253a7a4452e70d19c6e5788e96,18827
imagem-base,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/04_mitosis-light-micr/imagens/base/Metaphase-mockup.jpg,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4,,"Imagem-base educacional de histologia da pagina 'Metaphase', no setor Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4. Descricao original da pagina: During metaphase, sister chromatids align forming the metaphase plate. The first two panels show events early in this process as the chromatids migrate to the central region of the cell. The third panel shows a fully formed metaphase plate with its mitotic spindle composed of microtubules. Both centrosomes are also visible at the points where the microtubules converge. Whitefish blastula, 1500x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/, acesso em 2026-08-07.",3644085efc5c834f659006286971fa97964c1e367e7f4705e91c80b24c5b8a50,903863
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/04_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-4-1-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4,Early metaphase,"Camada transparente de anotacao da pagina 'Metaphase'. Deve ser sobreposta, sem redimensionamento independente, a 'Metaphase-mockup.jpg'. Destaca a estrutura ou conceito 'Early metaphase' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: During metaphase, sister chromatids align forming the metaphase plate. The first two panels show events early in this process as the chromatids migrate to the central region of the cell. The third panel shows a fully formed metaphase plate with its mitotic spindle composed of microtubules. Both centrosomes are also visible at the points where the microtubules converge. Whitefish blastula, 1500x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/, acesso em 2026-08-07.",a3a3ce7bafaa2fe96a383a611464b306457a275a49e187df02126531b92229af,13655
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/04_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-4-2-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4,Metaphase,"Camada transparente de anotacao da pagina 'Metaphase'. Deve ser sobreposta, sem redimensionamento independente, a 'Metaphase-mockup.jpg'. Destaca a estrutura ou conceito 'Metaphase' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: During metaphase, sister chromatids align forming the metaphase plate. The first two panels show events early in this process as the chromatids migrate to the central region of the cell. The third panel shows a fully formed metaphase plate with its mitotic spindle composed of microtubules. Both centrosomes are also visible at the points where the microtubules converge. Whitefish blastula, 1500x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/, acesso em 2026-08-07.",e8c4abaea749a4cb819a6f22984490cdb012ef706c247398aaaab313c8beb9d1,13582
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/04_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-4-3-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4,Sister chromatids,"Camada transparente de anotacao da pagina 'Metaphase'. Deve ser sobreposta, sem redimensionamento independente, a 'Metaphase-mockup.jpg'. Destaca a estrutura ou conceito 'Sister chromatids' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: During metaphase, sister chromatids align forming the metaphase plate. The first two panels show events early in this process as the chromatids migrate to the central region of the cell. The third panel shows a fully formed metaphase plate with its mitotic spindle composed of microtubules. Both centrosomes are also visible at the points where the microtubules converge. Whitefish blastula, 1500x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/, acesso em 2026-08-07.",881dc8f27a174a6136437531155a4cf54fb707f86612bebe11dad206bcb17b05,22811
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/04_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-4-4-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4,Metaphase plates,"Camada transparente de anotacao da pagina 'Metaphase'. Deve ser sobreposta, sem redimensionamento independente, a 'Metaphase-mockup.jpg'. Destaca a estrutura ou conceito 'Metaphase plates' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: During metaphase, sister chromatids align forming the metaphase plate. The first two panels show events early in this process as the chromatids migrate to the central region of the cell. The third panel shows a fully formed metaphase plate with its mitotic spindle composed of microtubules. Both centrosomes are also visible at the points where the microtubules converge. Whitefish blastula, 1500x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/, acesso em 2026-08-07.",a270bb0c59ce7fd50054c32b6c46952a13607fa1cc97509df3c3761ffff0f131,34309
marcador-overlay,02_celulas/03_divisao-celular/01_mitose/02_light-micrographs/04_mitosis-light-micr/imagens/marcadores/C.CD_.Mit_.LM-4-5-ping.png,https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/,Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4,Spindle fibers,"Camada transparente de anotacao da pagina 'Metaphase'. Deve ser sobreposta, sem redimensionamento independente, a 'Metaphase-mockup.jpg'. Destaca a estrutura ou conceito 'Spindle fibers' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: During metaphase, sister chromatids align forming the metaphase plate. The first two panels show events early in this process as the chromatids migrate to the central region of the cell. The third panel shows a fully formed metaphase plate with its mitotic spindle composed of microtubules. Both centrosomes are also visible at the points where the microtubules converge. Whitefish blastula, 1500x. Contexto setorial: Células > Divisão Celular > Mitose > Light Micrographs > Mitosis light micrographs 4. Origem: Digital Histology, https://digitalhistology.org/cells/cell-division/mitosis/light-micrographs/mitosis-light-micrographs-4/, acesso em 2026-08-07.",fb7fc77eee4db7d72643bfeac2d566b701200ae8a9c55966115ddc3f5b422708,19974
